Stops,Website,Booked_on,Destination,Depart_date,Airline,Price
2,Kiwi.com,2/7/22,TCI,4/3/22,W6,Cheap
2,Kiwi.com,2/3/22,BRU,7/6/22,W6,Cheap
2,Kiwi.com,2/3/22,BNX,7/18/22,W6,Cheap
2,Kiwi.com,2/3/22,OPO,8/30/22,W6,Cheap
2,KupiBilet.ru,2/5/22,NTE,4/2/22,W6,Cheap
2,KupiBilet.ru,2/9/22,KUN,2/28/22,A3,Cheap
2,Kiwi.com,2/3/22,BRU,8/9/22,W6,Cheap
2,Kiwi.com,2/8/22,ORK,3/11/22,S7,Cheap
2,Kiwi.com,2/5/22,GDN,4/5/22,W6,Cheap
2,KupiBilet.ru,2/8/22,PUY,3/27/22,S7,Cheap
2,Kiwi.com,2/9/22,GZT,2/16/22,DP,Cheap
2,KupiBilet.ru,2/8/22,RBA,3/7/22,A3,Cheap
2,Kiwi.com,2/9/22,SVQ,2/21/22,A3,Cheap
2,Kiwi.com,2/2/22,BUD,9/21/22,W6,Cheap
2,KupiBilet.ru,2/9/22,FUE,2/28/22,FR,Cheap
2,KupiBilet.ru,2/7/22,FEZ,3/7/22,A3,Cheap
2,KupiBilet.ru,2/5/22,FEZ,2/28/22,A3,Cheap
2,KupiBilet.ru,2/6/22,PAR,9/30/22,W6,Cheap
2,KupiBilet.ru,2/8/22,PRG,3/27/22,S7,Cheap
2,KupiBilet.ru,2/8/22,BTS,5/14/22,W6,Cheap
2,KupiBilet.ru,2/9/22,GRO,3/18/22,S7,Cheap
2,Kiwi.com,2/8/22,TSR,4/21/22,S7,Cheap
2,Kiwi.com,2/8/22,SPU,3/31/22,S7,Cheap
2,Tickets.ru,2/3/22,CTA,7/24/22,W6,Cheap
2,KupiBilet.ru,2/6/22,BRS,2/9/22,S7,Cheap
2,KupiBilet.ru,2/8/22,JMK,3/25/22,S7,Cheap
2,Kiwi.com,2/8/22,JTR,4/17/22,S7,Cheap
2,Kiwi.com,2/3/22,BTS,9/10/22,W6,Cheap
2,KupiBilet.ru,2/9/22,HER,4/3/22,S7,Cheap
2,MEGO.travel,2/8/22,GRO,4/5/22,FR,Cheap
2,KupiBilet.ru,2/6/22,KTW,5/29/22,N4,Cheap
2,Kiwi.com,2/3/22,BER,7/18/22,W6,Cheap
2,Kiwi.com,2/2/22,CFU,8/23/22,W6,Cheap
2,KupiBilet.ru,2/8/22,SCV,2/28/22,W6,Cheap
2,Kiwi.com,2/8/22,DUB,5/12/22,S7,Cheap
2,KupiBilet.ru,2/3/22,BLQ,7/19/22,W6,Cheap
2,KupiBilet.ru,2/8/22,AMM,4/17/22,W6,Cheap
2,KupiBilet.ru,2/7/22,IAS,3/4/22,S7,Cheap
2,KupiBilet.ru,2/7/22,KIR,3/18/22,S7,Cheap
2,Kiwi.com,2/3/22,CFU,7/23/22,W6,Cheap
2,Kiwi.com,2/4/22,EZS,2/9/22,PC,Cheap
2,Kiwi.com,2/6/22,ROM,11/14/22,W6,Cheap
2,Kiwi.com,2/4/22,CTA,10/27/22,W6,Cheap
2,Kiwi.com,2/8/22,MMA,3/17/22,AY,Cheap
2,Kiwi.com,2/8/22,ALC,2/28/22,A3,Cheap
2,Kiwi.com,2/8/22,RAK,4/5/22,FR,Cheap
2,Kiwi.com,2/9/22,VNO,5/19/22,N4,Cheap
2,KupiBilet.ru,2/7/22,CPH,2/21/22,A3,Cheap
2,Kiwi.com,2/9/22,TNG,3/25/22,S7,Cheap
2,Kiwi.com,2/2/22,JTR,8/22/22,W6,Cheap
2,KupiBilet.ru,2/8/22,CAS,5/12/22,W9,Cheap
2,KupiBilet.ru,2/9/22,FRA,2/21/22,A3,Cheap
2,KupiBilet.ru,2/8/22,ECN,3/9/22,DP,Cheap
2,Kiwi.com,2/3/22,BER,8/13/22,W6,Cheap
2,KupiBilet.ru,2/9/22,RHO,4/7/22,S7,Cheap
2,KupiBilet.ru,2/2/22,KUN,4/3/22,S7,Cheap
2,Kiwi.com,2/7/22,LPP,3/14/22,N4,Cheap
2,Kiwi.com,2/3/22,HAM,7/9/22,W6,Cheap
2,Kiwi.com,2/8/22,TLL,5/8/22,N4,Cheap
2,Kiwi.com,2/4/22,FAO,3/27/22,S7,Cheap
2,Kiwi.com,2/9/22,RAK,2/28/22,A3,Cheap
2,KupiBilet.ru,2/9/22,CPH,3/18/22,S7,Cheap
2,Kiwi.com,2/3/22,RHO,9/13/22,W6,Cheap
2,KupiBilet.ru,2/9/22,CAS,3/27/22,W9,Cheap
2,Kiwi.com,2/7/22,EDO,2/25/22,N4,Cheap
2,KupiBilet.ru,2/9/22,TBS,8/21/22,5F,Cheap
2,OneTwoTrip,2/8/22,CIT,4/7/22,5W,Cheap
2,Kiwi.com,2/9/22,AMS,2/21/22,A3,Cheap
2,Kiwi.com,2/7/22,OLB,2/21/22,A3,Cheap
2,KupiBilet.ru,2/3/22,DRS,4/3/22,S7,Cheap
2,Kiwi.com,2/7/22,CFU,6/28/22,W9,Cheap
2,KupiBilet.ru,2/7/22,ORK,4/3/22,S7,Cheap
2,Kiwi.com,2/3/22,SZF,2/23/22,A4,Cheap
2,KupiBilet.ru,2/7/22,BDS,2/14/22,A3,Cheap
2,Kiwi.com,2/2/22,ZAZ,5/17/22,W6,Cheap
2,KupiBilet.ru,2/9/22,PRG,2/21/22,A3,Cheap
2,City.Travel,2/9/22,WAW,2/26/22,AY,Cheap
2,KupiBilet.ru,2/6/22,LPA,3/7/22,A3,Cheap
2,Kiwi.com,2/7/22,CAG,6/21/22,W9,Cheap
2,Kiwi.com,2/8/22,ROM,12/22/22,W6,Cheap
2,KupiBilet.ru,2/5/22,CAG,5/15/22,S7,Cheap
2,KupiBilet.ru,2/3/22,BTS,7/22/22,W6,Cheap
2,Kiwi.com,2/4/22,NAP,8/8/22,W6,Cheap
2,Kiwi.com,2/6/22,CLJ,3/27/22,S7,Cheap
2,KupiBilet.ru,2/9/22,DUB,2/21/22,A3,Cheap
2,Kiwi.com,2/6/22,ALC,6/21/22,W9,Cheap
2,Kiwi.com,2/4/22,DNZ,2/17/22,UT,Cheap
2,KupiBilet.ru,2/4/22,BOD,4/17/22,S7,Cheap
2,Kiwi.com,2/5/22,MLA,5/16/22,W6,Cheap
2,Trip.com,2/7/22,ODS,4/1/22,A3,Cheap
2,KupiBilet.ru,2/9/22,PSA,5/22/22,S7,Cheap
2,KupiBilet.ru,2/8/22,CTA,5/22/22,S7,Cheap
2,KupiBilet.ru,2/9/22,PMF,3/25/22,S7,Cheap
2,Kiwi.com,2/2/22,EDI,8/15/22,W6,Cheap
2,KupiBilet.ru,2/8/22,PAR,6/28/22,W9,Cheap
2,Kiwi.com,2/9/22,NAV,2/27/22,N4,Cheap
2,Kiwi.com,2/2/22,AGP,9/9/22,W6,Cheap
2,OneTwoTrip,2/9/22,TGD,4/5/22,W6,Cheap
2,Kiwi.com,2/3/22,DUS,6/29/22,W6,Cheap
2,Kiwi.com,2/3/22,BRU,6/26/22,W6,Cheap
2,Kiwi.com,2/3/22,CFU,9/10/22,W6,Cheap
2,Kiwi.com,2/9/22,BLQ,5/22/22,S7,Cheap
2,Kiwi.com,2/3/22,TLS,8/31/22,W6,Cheap
2,Kiwi.com,2/5/22,TSR,3/28/22,W6,Cheap
2,Kiwi.com,2/9/22,GNY,3/29/22,N4,Cheap
2,City.Travel,2/8/22,IBZ,2/24/22,A3,Cheap
2,Kiwi.com,2/7/22,MAN,6/21/22,W9,Cheap
2,Kiwi.com,2/9/22,TLL,4/3/22,AY,Cheap
2,City.Travel,2/5/22,KUN,3/28/22,AY,Cheap
2,City.Travel,2/9/22,SFT,3/23/22,AY,Cheap
2,KupiBilet.ru,2/9/22,CIT,3/10/22,5W,Cheap
2,KupiBilet.ru,2/9/22,AKX,3/10/22,5W,Cheap
2,Kiwi.com,2/9/22,AAL,3/10/22,AY,Cheap
2,Tickets.ru,2/4/22,BCN,8/23/22,W6,Cheap
2,Kiwi.com,2/5/22,AHO,6/28/22,W9,Cheap
2,KupiBilet.ru,2/6/22,PMO,5/15/22,S7,Cheap
2,Kiwi.com,2/3/22,PMI,7/18/22,W6,Cheap
2,Kiwi.com,2/9/22,FNC,5/12/22,W9,Cheap
2,Kiwi.com,2/7/22,ERZ,2/19/22,PC,Cheap
2,Kiwi.com,2/6/22,BRS,4/5/22,W6,Cheap
2,KupiBilet.ru,2/8/22,BHX,3/18/22,S7,Cheap
2,KupiBilet.ru,2/6/22,GLA,4/3/22,S7,Cheap
2,KupiBilet.ru,2/8/22,SZG,3/11/22,S7,Cheap
2,Kiwi.com,2/9/22,MRS,5/15/22,S7,Cheap
2,Kiwi.com,2/7/22,ERZ,3/2/22,PC,Cheap
2,KupiBilet.ru,2/9/22,OPO,2/21/22,A3,Cheap
2,Kiwi.com,2/6/22,MAN,4/5/22,W6,Cheap
2,KupiBilet.ru,2/8/22,RAK,5/22/22,FR,Cheap
2,Kiwi.com,2/2/22,KRK,9/25/22,W6,Cheap
2,Kiwi.com,2/7/22,CHQ,3/29/22,FR,Cheap
2,City.Travel,2/9/22,ODS,2/24/22,A3,Cheap
2,Kiwi.com,2/9/22,CAI,5/10/22,5W,Cheap
2,Kiwi.com,2/2/22,IBZ,8/1/22,W6,Cheap
2,Kiwi.com,2/2/22,TLL,8/22/22,W6,Cheap
2,Kiwi.com,2/7/22,PMI,2/21/22,W6,Cheap
2,Kiwi.com,2/8/22,AGP,2/19/22,DP,Cheap
2,KupiBilet.ru,2/2/22,HER,8/27/22,W6,Cheap
2,OneTwoTrip,2/8/22,CIT,5/12/22,5W,Cheap
2,Kiwi.com,2/9/22,BNX,4/4/22,W6,Cheap
2,KupiBilet.ru,2/2/22,MAH,5/1/22,W9,Cheap
2,Kiwi.com,2/9/22,SVQ,3/16/22,S7,Cheap
2,Tickets.ru,2/3/22,BRI,7/19/22,W6,Cheap
2,Kiwi.com,2/9/22,VNO,2/16/22,S7,Cheap
2,Kiwi.com,2/6/22,SCV,4/2/22,SU,Cheap
2,Kiwi.com,2/7/22,FEZ,4/5/22,FR,Cheap
2,Kiwi.com,2/9/22,AGA,2/28/22,FR,Cheap
2,KupiBilet.ru,2/3/22,OMR,3/4/22,S7,Cheap
2,Kiwi.com,2/3/22,SOF,7/22/22,W6,Cheap
2,KupiBilet.ru,2/3/22,BDS,7/1/22,W6,Cheap
2,KupiBilet.ru,2/9/22,NCE,5/29/22,S7,Cheap
2,Kiwi.com,2/8/22,SNN,5/19/22,S7,Cheap
2,Kiwi.com,2/3/22,OPO,9/24/22,W6,Cheap
2,Tickets.ru,2/2/22,TLL,9/11/22,W6,Cheap
2,Kiwi.com,2/8/22,IAS,2/28/22,N4,Cheap
2,Kiwi.com,2/8/22,SSH,10/12/22,U2,Cheap
2,KupiBilet.ru,2/9/22,REK,3/20/22,W6,Cheap
2,Kiwi.com,2/7/22,TRS,3/29/22,W6,Cheap
2,KupiBilet.ru,2/2/22,TRN,5/29/22,S7,Cheap
2,Kiwi.com,2/8/22,PRN,3/29/22,W6,Cheap
2,Kiwi.com,2/7/22,JTR,10/9/22,W9,Cheap
2,Kiwi.com,2/4/22,VCE,9/9/22,FR,Cheap
2,KupiBilet.ru,2/2/22,VNO,8/12/22,W6,Cheap
2,OneTwoTrip,2/9/22,SCO,6/2/22,5W,Average
2,Kiwi.com,2/4/22,PAR,8/16/22,W6,Average
2,KupiBilet.ru,2/7/22,VRN,5/22/22,S7,Average
2,KupiBilet.ru,2/8/22,NCE,2/26/22,W6,Average
2,KupiBilet.ru,2/8/22,GOA,5/29/22,S7,Average
2,Kiwi.com,2/9/22,FNC,4/21/22,W9,Average
2,Kiwi.com,2/9/22,CIT,2/28/22,5W,Average
2,Kiwi.com,2/4/22,VLC,8/5/22,W6,Average
2,Kiwi.com,2/3/22,TCI,9/23/22,FR,Average
2,KupiBilet.ru,2/7/22,TCI,5/15/22,W6,Average
2,Kiwi.com,2/3/22,DUS,8/18/22,W6,Average
2,Kiwi.com,2/5/22,OLB,6/28/22,W9,Average
2,Kiwi.com,2/9/22,MQM,3/29/22,N4,Average
2,Kiwi.com,2/8/22,LWO,4/12/22,W6,Average
2,Kiwi.com,2/8/22,VAS,3/10/22,N4,Average
2,KupiBilet.ru,2/3/22,LDY,2/23/22,U2,Average
2,Kiwi.com,2/4/22,ALC,9/22/22,W6,Average
2,Kiwi.com,2/4/22,JTR,6/21/22,W9,Average
2,Kiwi.com,2/4/22,EDI,9/12/22,W6,Average
2,KupiBilet.ru,2/4/22,KHE,3/30/22,A3,Average
2,Kiwi.com,2/2/22,PMO,6/7/22,W6,Average
2,KupiBilet.ru,2/4/22,LCG,2/28/22,A3,Average
2,KupiBilet.ru,2/3/22,LUX,6/16/22,W6,Average
2,KupiBilet.ru,2/4/22,LYS,5/12/22,S7,Average
2,Kiwi.com,2/8/22,QOR,2/9/22,DP,Average
2,Kiwi.com,2/4/22,TLS,5/12/22,S7,Average
2,Kiwi.com,2/3/22,KLX,5/31/22,W6,Average
2,Kiwi.com,2/4/22,JMK,9/16/22,W6,Average
2,KupiBilet.ru,2/5/22,ZTH,4/3/22,FR,Average
2,Mytrip.com,2/7/22,LDE,3/9/22,U6,Average
2,OneTwoTrip,2/8/22,CIT,6/16/22,5W,Average
2,Kiwi.com,2/8/22,WRO,8/15/22,AY,Average
2,Kiwi.com,2/7/22,ODS,5/16/22,S7,Average
2,Kiwi.com,2/8/22,LYS,4/17/22,S7,Average
2,Kiwi.com,2/4/22,JTR,5/22/22,S7,Average
2,Kiwi.com,2/7/22,CLJ,4/9/22,SU,Average
2,Kiwi.com,2/7/22,JMK,5/12/22,W9,Average
2,Kiwi.com,2/8/22,GOA,4/1/22,N4,Average
2,Kiwi.com,2/7/22,SNN,2/28/22,N4,Average
2,KupiBilet.ru,2/4/22,MRS,7/11/22,W6,Average
2,Tickets.ru,2/2/22,SJJ,8/2/22,W6,Average
2,Kiwi.com,2/5/22,MLX,2/14/22,UT,Average
2,Kiwi.com,2/6/22,TZL,4/2/22,N4,Average
2,Aviakassa,2/8/22,SLY,2/27/22,7R,Average
2,Kiwi.com,2/9/22,PUY,4/3/22,S7,Average
2,KupiBilet.ru,2/6/22,AOI,2/19/22,W6,Average
2,KupiBilet.ru,2/7/22,RBA,4/14/22,FR,Average
2,Kiwi.com,2/3/22,GVA,9/15/22,W6,Average
2,Kiwi.com,2/6/22,IAS,4/1/22,W6,Average
2,Kiwi.com,2/8/22,PMO,9/24/22,W9,Average
2,KupiBilet.ru,2/3/22,AMM,8/20/22,FR,Average
2,Tickets.ru,2/3/22,NUE,7/28/22,W6,Average
2,KupiBilet.ru,2/2/22,ZTH,8/14/22,W6,Average
2,KupiBilet.ru,2/9/22,OPO,5/29/22,S7,Average
2,KupiBilet.ru,2/7/22,LCJ,2/16/22,FR,Average
2,KupiBilet.ru,2/5/22,LPP,2/26/22,FR,Average
2,Kiwi.com,2/3/22,ACE,2/9/22,FR,Average
2,Kiwi.com,2/4/22,NTE,3/17/22,W9,Average
2,Kiwi.com,2/8/22,OLB,4/21/22,S7,Average
2,Kiwi.com,2/9/22,SPU,4/3/22,S7,Average
2,KupiBilet.ru,2/9/22,LPA,2/21/22,FR,Average
2,Kiwi.com,2/7/22,POZ,5/10/22,AY,Average
2,Kiwi.com,2/8/22,SLL,2/26/22,5W,Average
2,Kiwi.com,2/9/22,GZP,6/8/22,A4,Average
2,Kiwi.com,2/5/22,LPA,5/12/22,VY,Average
2,Kiwi.com,2/5/22,KDL,2/16/22,FR,Average
2,Kiwi.com,2/7/22,TRS,4/11/22,N4,Average
2,Kiwi.com,2/3/22,TCI,7/7/22,FR,Average
2,Kiwi.com,2/3/22,PSR,4/27/22,SU,Average
2,Kiwi.com,2/7/22,SLL,3/22/22,5W,Average
2,Kiwi.com,2/9/22,ADA,6/25/22,A4,Average
2,Kiwi.com,2/9/22,SPU,5/15/22,S7,Average
2,Kiwi.com,2/3/22,AGP,7/22/22,W6,Average
2,KupiBilet.ru,2/2/22,BOD,5/24/22,W6,Average
2,Kissandfly,2/4/22,BRI,8/8/22,W6,Average
2,Kiwi.com,2/8/22,IBZ,5/29/22,S7,Average
2,KupiBilet.ru,2/9/22,PDV,3/7/22,W6,Average
2,Kiwi.com,2/8/22,YEI,3/10/22,PC,Average
2,Kiwi.com,2/8/22,LWO,5/5/22,FR,Average
2,Kiwi.com,2/3/22,KTW,7/4/22,W6,Average
2,KupiBilet.ru,2/8/22,TCI,2/21/22,FR,Average
2,Kiwi.com,2/9/22,YEI,2/24/22,PC,Average
2,Kiwi.com,2/7/22,BIO,4/7/22,S7,Average
2,Kiwi.com,2/7/22,BRQ,3/13/22,S7,Average
2,Kiwi.com,2/3/22,CAG,8/6/22,W6,Average
2,KupiBilet.ru,2/3/22,WRO,4/3/22,S7,Average
2,Kiwi.com,2/3/22,GVA,7/24/22,W6,Average
2,Kiwi.com,2/9/22,ANK,7/13/22,A4,Average
2,KupiBilet.ru,2/7/22,TKU,3/2/22,DP,Average
2,KupiBilet.ru,2/4/22,BOD,2/9/22,A3,Average
2,Kiwi.com,2/4/22,GNY,2/26/22,DP,Average
2,Kiwi.com,2/7/22,NQT,7/12/22,W9,Average
2,Kiwi.com,2/5/22,ZTH,6/28/22,W9,Average
2,KupiBilet.ru,2/8/22,PDL,3/27/22,A3,Average
2,Kiwi.com,2/4/22,OPO,6/24/22,W6,Average
2,OneTwoTrip,2/6/22,CAI,10/25/22,A3,Average
2,Kissandfly,2/5/22,GDN,8/15/22,AY,Average
2,KupiBilet.ru,2/8/22,DBV,4/3/22,S7,Average
2,KupiBilet.ru,2/5/22,GLA,3/18/22,S7,Average
2,Kiwi.com,2/7/22,FSC,4/1/22,DP,Average
2,KupiBilet.ru,2/6/22,LPA,6/21/22,FR,Average
2,KupiBilet.ru,2/3/22,JTR,7/30/22,W6,Average
2,Kiwi.com,2/8/22,MPL,3/11/22,S7,Average
2,KupiBilet.ru,2/5/22,KUN,5/15/22,S7,Average
2,Kiwi.com,2/8/22,BFS,3/11/22,S7,Average
2,Kiwi.com,2/6/22,PMO,8/22/22,W6,Average
2,KupiBilet.ru,2/9/22,SCO,3/10/22,5W,Average
2,Kiwi.com,2/7/22,OPO,7/13/22,A3,Average
2,Kiwi.com,2/4/22,BFS,2/23/22,FR,Average
2,Kiwi.com,2/3/22,KLX,6/28/22,W6,Average
2,Kiwi.com,2/8/22,SVG,5/29/22,N4,Average
2,Kiwi.com,2/3/22,GOA,6/27/22,W6,Average
2,OneTwoTrip,2/7/22,GUW,4/7/22,5W,Average
2,Kiwi.com,2/7/22,NQT,4/6/22,W6,Average
2,Kiwi.com,2/6/22,MSR,3/2/22,PC,Average
2,Kiwi.com,2/8/22,AMM,5/1/22,FR,Average
2,Kiwi.com,2/8/22,BJV,6/8/22,N4,Average
2,KupiBilet.ru,2/5/22,LIL,3/5/22,FR,Average
2,Kiwi.com,2/8/22,ANK,10/5/22,A4,Average
2,Kiwi.com,2/8/22,CAI,4/18/22,5W,Average
2,KupiBilet.ru,2/5/22,PMF,5/22/22,S7,Average
2,Kiwi.com,2/5/22,EIN,6/14/22,W6,Average
2,KupiBilet.ru,2/9/22,LIS,7/27/22,A3,Average
2,Kiwi.com,2/8/22,DNZ,3/4/22,N4,Average
2,KupiBilet.ru,2/3/22,BIO,2/25/22,FR,Average
2,Kiwi.com,2/8/22,DNZ,6/8/22,N4,Average
2,Kiwi.com,2/9/22,BNX,5/26/22,BA,Average
2,Tickets.ru,2/3/22,BHX,7/21/22,W6,Average
2,Kiwi.com,2/4/22,BTS,8/8/22,W6,Average
2,Kiwi.com,2/8/22,SZZ,2/11/22,DP,Average
2,Kiwi.com,2/6/22,VAN,2/8/22,S7,Average
2,KupiBilet.ru,2/7/22,PMF,4/10/22,S7,Average
2,Kiwi.com,2/5/22,SJJ,4/5/22,W6,Average
2,Kiwi.com,2/5/22,JMK,4/24/22,SU,Average
2,Kiwi.com,2/8/22,LUZ,3/22/22,SU,Average
2,Kiwi.com,2/7/22,BRQ,4/5/22,W6,Average
2,Kiwi.com,2/8/22,ADA,7/13/22,N4,Average
2,Kiwi.com,2/2/22,ZAD,7/8/22,W6,Average
2,Kiwi.com,2/2/22,ZAG,8/11/22,W6,Average
2,Kiwi.com,2/8/22,PDL,2/25/22,PC,Average
2,Kiwi.com,2/7/22,BNX,2/28/22,W6,Average
2,Kiwi.com,2/2/22,SPU,9/3/22,W6,Average
2,Kiwi.com,2/7/22,FNC,9/24/22,W9,Average
2,Kiwi.com,2/9/22,BFS,4/2/22,W6,Average
2,Kiwi.com,2/4/22,ALC,7/29/22,W6,Average
2,Kiwi.com,2/8/22,TUF,3/10/22,PC,Average
2,Kiwi.com,2/3/22,BLL,4/13/22,N4,Average
2,Kiwi.com,2/8/22,THR,3/11/22,PC,Average
2,Kiwi.com,2/4/22,ACE,5/12/22,FR,Average
2,Kiwi.com,2/6/22,AOI,3/26/22,AY,Average
2,Kiwi.com,2/8/22,LEJ,2/14/22,DP,Average
2,Kiwi.com,2/8/22,NAP,7/15/22,W6,Average
2,Kiwi.com,2/7/22,BLL,5/18/22,W6,Average
2,KupiBilet.ru,2/2/22,PLQ,3/6/22,DP,Average
2,Kiwi.com,2/4/22,FUE,3/18/22,FR,Average
2,KupiBilet.ru,2/9/22,DRS,2/28/22,N4,Average
2,SuperSaver,2/9/22,KLX,2/28/22,A3,Average
2,Kiwi.com,2/9/22,BUH,10/28/22,W6,Average
2,Kiwi.com,2/6/22,INI,5/7/22,BA,Average
2,Kiwi.com,2/5/22,NKT,2/8/22,DP,Average
2,KupiBilet.ru,2/9/22,DTM,5/5/22,W6,Average
2,KupiBilet.ru,2/5/22,LPA,4/8/22,W6,Average
2,Kiwi.com,2/4/22,ZAD,8/17/22,W6,Average
2,Kiwi.com,2/8/22,LIS,8/24/22,A3,Average
2,Kiwi.com,2/8/22,HAJ,2/20/22,PC,Average
2,Kiwi.com,2/6/22,MRS,9/5/22,W6,Average
2,Kiwi.com,2/7/22,TNG,4/2/22,FR,Average
2,Kiwi.com,2/6/22,WRO,10/3/22,AY,Average
2,OneTwoTrip,2/8/22,SCO,4/7/22,5W,Average
2,KupiBilet.ru,2/5/22,MAN,7/2/22,W9,Average
2,KupiBilet.ru,2/9/22,RJK,3/28/22,FR,Average
2,Kiwi.com,2/6/22,SZZ,3/7/22,PC,Average
2,KupiBilet.ru,2/9/22,KHV,2/26/22,R3,Average
2,OneTwoTrip,2/5/22,CIT,7/2/22,5W,Average
2,Kiwi.com,2/6/22,TOS,3/13/22,S7,Average
2,Kiwi.com,2/8/22,CAG,7/4/22,W6,Average
2,Kiwi.com,2/6/22,CWL,4/5/22,W6,Average
2,Kiwi.com,2/6/22,CGN,8/1/22,W9,Average
2,Kiwi.com,2/9/22,RMI,4/4/22,AY,Average
2,Kiwi.com,2/8/22,SCO,2/28/22,5W,Average
2,Kiwi.com,2/3/22,MSR,2/12/22,DP,Average
2,KupiBilet.ru,2/4/22,LEJ,3/20/22,W6,Average
2,Kiwi.com,2/6/22,TLS,7/22/22,W6,Average
2,Kiwi.com,2/3/22,BNX,6/30/22,W6,Average
2,KupiBilet.ru,2/2/22,DRS,10/13/22,S7,Average
2,Kiwi.com,2/9/22,SUF,3/1/22,FR,Average
2,Kiwi.com,2/6/22,OLB,3/14/22,N4,Average
2,Kiwi.com,2/5/22,BRI,9/10/22,W6,Average
2,KupiBilet.ru,2/9/22,CLJ,2/16/22,DP,Average
2,Kiwi.com,2/3/22,SJJ,9/10/22,W6,Average
2,Kiwi.com,2/3/22,OLB,5/14/22,W6,Average
2,KupiBilet.ru,2/8/22,UKK,3/9/22,5W,Average
2,Kiwi.com,2/8/22,MAA,3/2/22,5W,Average
2,Kiwi.com,2/6/22,NKT,3/27/22,DP,Average
2,Kiwi.com,2/7/22,HRK,2/16/22,UT,Average
2,Kiwi.com,2/9/22,KYA,7/16/22,A4,Average
2,Kiwi.com,2/4/22,ZAZ,7/12/22,W6,Average
2,KupiBilet.ru,2/7/22,PEG,4/6/22,S7,Average
2,KupiBilet.ru,2/5/22,BIQ,2/14/22,W6,Average
2,Kiwi.com,2/6/22,SUJ,2/16/22,DP,Average
2,Kiwi.com,2/6/22,TRD,2/25/22,S7,Average
2,Kiwi.com,2/7/22,SPU,8/30/22,AY,Average
2,Kiwi.com,2/8/22,OZH,2/9/22,PC,Average
2,OneTwoTrip,2/8/22,KZO,9/14/22,5W,Average
2,Kiwi.com,2/3/22,OMR,10/1/22,W6,Average
2,MEGO.travel,2/8/22,GRO,6/14/22,FR,Average
2,Kiwi.com,2/7/22,WRO,6/22/22,W9,Average
2,Kiwi.com,2/8/22,SVG,4/3/22,AY,Average
2,Kiwi.com,2/9/22,TUF,2/10/22,PC,Average
2,Kiwi.com,2/6/22,RTM,2/10/22,PC,Average
2,Kiwi.com,2/8/22,SVQ,4/1/22,DP,Average
2,Kiwi.com,2/3/22,ALY,8/25/22,W6,Average
2,Trip.com,2/3/22,ODS,11/1/22,LO,Average
2,Kiwi.com,2/6/22,UME,3/9/22,AY,Average
2,Kiwi.com,2/7/22,MAH,3/5/22,DP,Average
2,Kiwi.com,2/8/22,BLR,3/21/22,5W,Average
2,KupiBilet.ru,2/2/22,NTE,2/12/22,DP,Average
2,Kiwi.com,2/8/22,OZH,3/17/22,BA,Average
2,MEGO.travel,2/5/22,OUL,3/7/22,S7,Average
2,Kiwi.com,2/8/22,OSR,3/26/22,SU,Average
2,KupiBilet.ru,2/7/22,KSC,4/1/22,UT,Average
2,Kiwi.com,2/7/22,SLL,4/28/22,5W,Average
2,Clickavia,2/6/22,KZO,4/7/22,5W,Average
2,Kiwi.com,2/4/22,SZY,3/6/22,DP,Average
2,Kiwi.com,2/8/22,TOS,6/21/22,W9,Average
2,Kiwi.com,2/5/22,LUX,7/1/22,W6,Average
2,Kiwi.com,2/4/22,JMK,8/16/22,W6,Average
2,Kiwi.com,2/6/22,PDV,4/1/22,SU,Average
2,Kiwi.com,2/4/22,BDS,9/10/22,W6,Average
2,KupiBilet.ru,2/8/22,REK,2/16/22,DP,Average
2,Kiwi.com,2/8/22,SVG,6/6/22,AY,Average
2,Kiwi.com,2/4/22,MMA,11/30/22,AY,Average
2,Kiwi.com,2/9/22,IZM,7/20/22,A4,Average
2,Kiwi.com,2/8/22,GOA,8/9/22,W6,Average
2,Kiwi.com,2/8/22,SVG,3/15/22,AY,Average
2,Kiwi.com,2/8/22,IXE,2/12/22,5W,Average
2,OneTwoTrip,2/8/22,ANK,6/1/22,5W,Average
2,Kiwi.com,2/8/22,ECN,4/6/22,DP,Average
2,KupiBilet.ru,2/9/22,FLR,4/3/22,DP,Average
2,Kiwi.com,2/8/22,PRN,5/19/22,BA,Average
2,Kiwi.com,2/3/22,KRS,9/1/22,W6,Average
2,Kiwi.com,2/4/22,CUF,2/11/22,DP,Average
2,Trip.com,2/4/22,JSH,5/16/22,A3,Average
2,Kiwi.com,2/4/22,JER,3/14/22,W6,Average
2,KupiBilet.ru,2/8/22,WRO,7/4/22,AY,Average
2,KupiBilet.ru,2/8/22,PDV,2/23/22,FR,Average
2,KupiBilet.ru,2/9/22,UKK,2/28/22,5W,Average
2,Kiwi.com,2/2/22,TCI,8/17/22,FR,Average
2,Kiwi.com,2/7/22,EFL,6/14/22,BA,Average
2,Kiwi.com,2/7/22,ZAD,2/28/22,N4,Average
2,Kiwi.com,2/6/22,FEZ,8/22/22,W6,Average
2,SuperSaver,2/9/22,GOI,3/14/22,5W,Average
2,KupiBilet.ru,2/9/22,KSN,2/13/22,5W,Average
2,Kiwi.com,2/6/22,FNI,3/8/22,W6,Average
2,Kiwi.com,2/4/22,IBZ,6/20/22,W6,Average
2,KupiBilet.ru,2/4/22,MME,2/12/22,DP,Average
